curie,label,group,in_old,new_term,reparented,rel_added,rel_removed,def_changed,syn_added,depth_new,depth_old,obsoleted
HP:0032492,Anti-myelin oligodendrocyte glycoprotein antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0032499,Giant neutrophil granules,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,8.0,False
HP:0032515,Deep dermatophytosis,Infections,True,False,False,0,0,False,0,6.0,6.0,False
HP:0032516,Severe dermatophyte infection,Infections,True,False,True,1,1,False,2,5.0,5.0,False
HP:0032517,Majocchi's granuloma,Infections,True,False,False,0,0,False,0,6.0,6.0,False
HP:0032518,Disseminated dermatophytosis,Infections,True,False,False,0,0,False,0,6.0,6.0,False
HP:0032536,Increased number of lymph nodes,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0032577,Clonal T cell receptor rearrangement,"Flow cytometry /
immunophenotyping",True,False,True,1,1,False,0,7.0,8.0,False
HP:0033016,Chronic decreased circulating IgD concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033017,Transient decreased circulating IgD concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033018,Chronic absent circulating IgD,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033021,Transient decreased circulating IgE concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033022,Chronic decreased circulating IgE concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033023,Chronic absent circulating IgE,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033024,Transient decreased circulating IgA concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033025,Chronic absent circulating total IgG,"Antibodies /
humoral",True,False,False,0,0,False,0,7.0,7.0,False
HP:0033028,Anti-U1 ribonucleoprotein antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033030,Anti-glomerular basement membrane-antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033033,Anti-MDA5 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033034,Anti-citrullinated protein antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033038,Anti-RNA-polymerase-III-autoantibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033039,Increased circulating precipitin concentration,"Antibodies /
humoral",True,False,True,1,1,True,0,4.0,6.0,False
HP:0033040,Anti-Sm antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033041,Cytokine storm,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033046,Michaelis-Gutmann bodies,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033057,Decreased circulating terminal complement component concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,5.0,5.0,False
HP:0033058,Decreased circulating complement C7 concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033059,Decreased circulating complement C6 concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033060,Decreased circulating complement C5 concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0033120,Nummular eczema,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033136,Lymph node abscess,Infections,True,False,True,1,0,False,0,3.0,3.0,False
HP:0033141,Severe SARS-CoV-2 infection,Infections,True,False,True,1,0,False,3,4.0,5.0,False
HP:0033150,Anorectal abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033164,Focal active colitis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033165,Necrotizing enterocolitis,Other immune,True,False,False,0,0,False,0,8.0,8.0,False
HP:0033166,Recurrent viral upper respiratory tract infections,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033176,Submandibular lymph node enlargement,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033178,Increased circulating interleukin 8 concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033181,Spinal epidural abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033188,Cystic acne,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033199,Increased circulating interleukin 10 concentration,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033207,Increased CD21low B cell proportion,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,1,7.0,8.0,False
HP:0033214,Recurrent viral pneumonia,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033221,Increased CD4:CD8 ratio,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,9.0,False
HP:0033222,Inverted CD4:CD8 ratio,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,8.0,9.0,False
HP:0033253,Reduced circulating interferon gamma concentration,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033256,Pancolitis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033278,Reduced CD95-induced lymphocyte apoptosis,Other immune,True,False,False,0,0,False,0,7.0,6.0,False
HP:0033280,Paratracheal lymphadenopathy,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033342,Anti-aquaporin 4 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033351,Candida esophagitis,Infections,True,False,True,1,0,False,0,5.0,5.0,False
HP:0033380,Nasal chondritis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033394,Anti-carbonic anhydrase II antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033395,Antilactoferrin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033428,Systemic autoinflammation,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033429,Neuroinflammation,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033430,Non-infectious meningitis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033431,Cytomegalovirus colitis,Infections,True,False,True,2,1,True,0,5.0,5.0,False
HP:0033432,Opportunistic viral infection,Infections,True,False,True,1,0,False,0,4.0,4.0,False
HP:0033476,Extractable nuclear antigen positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033508,EBV meningitis,Infections,True,False,True,1,0,False,0,5.0,5.0,False
HP:0033509,EBV encephalitis,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033550,Necrotizing pulmonary granulomatosis,"Flow cytometry /
immunophenotyping",True,False,True,1,0,False,0,9.0,,False
HP:0033551,Non-necrotizing pulmonary granulomatosis,"Flow cytometry /
immunophenotyping",True,False,True,1,0,False,0,9.0,,False
HP:0033554,Anti-Mi2 antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033555,Anti-Ro/SS-A antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033556,Anti-nucleoporin 62 antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033557,Anti-proteinase 3 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033558,Anti-histone antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033559,Anti-myeloperoxidase antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033560,Anti-PM-Scl antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033561,Anti-bactericidal/permeability-increasing protein antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033562,Anti-glycoprotein-210 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033563,Anti-tissue transglutaminase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033564,Stasis dermatitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033565,Anti-epidermal transglutaminase antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033572,Anti-H1 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033573,Anti-H4 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033574,Anti-H3 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033575,Anti-H2A antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033576,Anti-H2B antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033581,Absent peripheral lymph nodes in presence of infection,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033587,Vulvar abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033590,Inguinal abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033592,Anti-H3-H4 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033593,Anti-H2A-H2B antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033605,Pustular rash,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033629,IgG4 autoimmune antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033637,Anti-endomysial antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033677,Acute respiratory distress syndrome,Infections,True,False,True,1,0,False,0,5.0,,False
HP:0033696,Pseudo-chilblain,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0033697,Vesicular eruption,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033698,Monomorphic vesicular eruption,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033699,Polymorphic vesicular eruption,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033700,Papulovesicular eruption,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033708,Anti-3-hydroxy- 3-methylglutaryl-coA reductase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033713,Anti-signal recognition particle antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033726,Lupus nephritis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033727,Diffuse lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033728,Mesangial proliferative lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033729,Minimal mesangial lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033730,Membranous lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033731,Focal lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033732,Advanced sclerotic lupus nephritis,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0033758,Labial abscess,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0033761,Xanthogranulomatous pyelonephritis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0033796,Abnormal leukocyte physiology,Other immune,True,False,False,0,0,False,0,2.0,2.0,False
HP:0033797,Leukocyte migration defect,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033805,Non-necrotizing granuloma,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033986,Tortuous lymphatic vessels,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0033993,Viral encephalitis,Infections,True,False,True,1,0,False,0,4.0,4.0,False
HP:0034001,Anti-Complement factor H antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034002,Anti-phospholipase A2 receptor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034016,Anti-HLA antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034017,Anti-class I HLA antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0034018,Anti-class II HLA antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0034019,Anti-HLA-A antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034020,Anti-HLA-A IgG1 antibody positivity,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0034021,Anti-HLA-A IgG3 antibody positivity,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0034022,Anti-HLA-B antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034023,Anti-HLA-B IgG1 antibody positivity,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0034024,Anti-HLA-B IgG3 antibody positivity,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0034036,Pseudo-chilblains on toes,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034037,Pseudo-chilblains on fingers,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034055,Anti-side-chain cleavage enzyme antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034061,Anti-steroid 17alpha-hydroxylase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034062,Anti-insulin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034063,Anti-islet antigen-2 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034064,Anti-salivary protein antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034065,Anti-Zinc transporter 8 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034066,Anti-carbonic anhydrase VI antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034068,Anti-plasminogen binding peptide antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034069,Anti-parotid secretory protein antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034070,Anti-enterocyte antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034071,Anti-21-hydroxylase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034076,Anti-ribosome Po antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034077,Anti-complement component C1q antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034078,Anti-centromere protein A antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034079,Anti-centromere protein B antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034080,Anti-U3 RNP antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034081,Anti-Th/To antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034082,Anti-bicaudal D2 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034083,Anti-nucleolus-organizing region antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034084,Anti-phosphatidyl ethanolamine antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034085,Anti-PM-Scl100 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034086,Anti-PM-Scl75 antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0034087,Anti-U11/U12 RNP antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034088,Anti-Ku antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034089,Anti-B23 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034090,Anti-RuvBL1/2 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034091,Anti-platelet derived growth factor receptor,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034092,Anti-cyclic citrullinated peptide antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034093,Anti-Ro52/TRIM21 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034094,Anti-angiotensin receptor type-1 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034095,Anti-endothelin-1 type A receptor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034096,Anti-phosphatidic acid antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034097,Anti-phosphatidyl choline antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034098,Anti-phosphatidyl glycerol antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034099,Anti-phosphatidyl inositol antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034100,Anti-phosphatidyl serine antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034101,Anti-annexin-V antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034102,Anti-sphingolipid antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034103,Anti-GM1 antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0034104,Anti-neutrophil elastase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0034105,Anti-transcription intermediary factor-1gamma antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
